run,arm,alpha,latent,kind,step,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,4500,4000,500,0.058882,0.036073,0.022809,0.909980
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,4500,0,4500,0.843679,0.542642,0.301037,0.204381
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,4500,4000,500,0.052935,0.033774,0.019162,0.917361
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,4500,0,4500,0.840262,0.541297,0.298965,0.205756
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,5000,4500,500,0.054496,0.037020,0.017477,0.904595
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,5000,0,5000,0.845879,0.546982,0.298898,0.197231
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,5000,4500,500,0.047787,0.033810,0.013977,0.913519
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,5000,0,5000,0.849500,0.548415,0.301085,0.195914
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,5500,5000,500,0.056425,0.036606,0.019819,0.906930
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,5500,0,5500,0.863550,0.557026,0.306524,0.194099
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,5500,5000,500,0.051559,0.033880,0.017679,0.914655
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,5500,0,5500,0.865268,0.554843,0.310424,0.197402
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,6000,5500,500,0.064247,0.038896,0.025351,0.904652
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,6000,0,6000,0.882650,0.569661,0.312990,0.174778
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,6000,5500,500,0.051816,0.033262,0.018554,0.916540
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,6000,0,6000,0.880068,0.566552,0.313516,0.180784
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,6500,6000,500,0.054143,0.033294,0.020848,0.907797
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,6500,0,6500,0.882318,0.570208,0.312109,0.170544
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,6500,6000,500,0.047620,0.031531,0.016089,0.914319
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,6500,0,6500,0.880752,0.573110,0.307642,0.168643
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,7000,6500,500,0.059686,0.035903,0.023783,0.906263
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,7000,0,7000,0.893434,0.575757,0.317678,0.168708
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,7000,6500,500,0.053055,0.034735,0.018320,0.910374
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,7000,0,7000,0.891200,0.577569,0.313632,0.167316
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,7500,7000,500,0.054938,0.033854,0.021084,0.911113
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,7500,0,7500,0.903992,0.584229,0.319763,0.159263
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,7500,7000,500,0.048950,0.033248,0.015702,0.912057
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,7500,0,7500,0.899107,0.582927,0.316180,0.161661
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,8000,7500,500,0.055122,0.035570,0.019552,0.903922
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,8000,0,8000,0.907347,0.591658,0.315689,0.154504
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,8000,7500,500,0.048638,0.032886,0.015752,0.914251
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,8000,0,8000,0.906997,0.591865,0.315132,0.156018
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,8500,8000,500,0.060030,0.042376,0.017654,0.890690
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,8500,0,8500,0.908645,0.602764,0.305880,0.142824
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,8500,8000,500,0.052717,0.038299,0.014419,0.900569
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,8500,0,8500,0.914020,0.601562,0.312458,0.144668
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,9000,8500,500,0.062026,0.040013,0.022013,0.897359
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,9000,0,9000,0.924360,0.602184,0.322176,0.141160
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,9000,8500,500,0.051570,0.036420,0.015149,0.907559
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,9000,0,9000,0.925346,0.607453,0.317894,0.135944
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,9500,9000,500,0.053016,0.038314,0.014702,0.899057
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,9500,0,9500,0.934761,0.614125,0.320636,0.127967
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,9500,9000,500,0.048734,0.036605,0.012129,0.903711
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,9500,0,9500,0.930839,0.612287,0.318552,0.129133
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,10000,9500,500,0.064381,0.040938,0.023443,0.893561
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,10000,0,10000,0.934899,0.616091,0.318807,0.127436
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,10000,9500,500,0.056946,0.038667,0.018279,0.897739
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,10000,0,10000,0.932667,0.616149,0.316519,0.125593
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,10500,10000,500,0.062807,0.045474,0.017333,0.882202
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,10500,0,10500,0.936955,0.615793,0.321163,0.128662
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,10500,10000,500,0.053780,0.040907,0.012873,0.893527
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,10500,0,10500,0.936926,0.620754,0.316171,0.124132
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,11000,10500,500,0.055485,0.041009,0.014476,0.893209
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,11000,0,11000,0.938542,0.629801,0.308741,0.116558
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,11000,10500,500,0.050225,0.037887,0.012337,0.901156
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,11000,0,11000,0.937981,0.629217,0.308764,0.117162
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,11500,11000,500,0.061151,0.044554,0.016598,0.880850
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,11500,0,11500,0.932019,0.629904,0.302115,0.113907
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,11500,11000,500,0.054519,0.040966,0.013553,0.889777
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,11500,0,11500,0.937254,0.631483,0.305771,0.113931
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,12000,11500,500,0.065227,0.048406,0.016822,0.874934
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,12000,0,12000,0.945123,0.639057,0.306066,0.109721
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,12000,11500,500,0.056941,0.044804,0.012138,0.883580
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,12000,0,12000,0.940878,0.637007,0.303871,0.110238
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,12500,12000,500,0.067713,0.048439,0.019274,0.871859
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,12500,0,12500,0.941250,0.639799,0.301451,0.108408
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,12500,12000,500,0.056313,0.043984,0.012329,0.883936
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,12500,0,12500,0.944433,0.640667,0.303766,0.107779
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,13000,12500,500,0.072047,0.049756,0.022291,0.871722
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,13000,0,13000,0.943573,0.638831,0.304742,0.103758
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,13000,12500,500,0.058773,0.043172,0.015601,0.888363
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,13000,0,13000,0.946162,0.639635,0.306527,0.103841
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,13500,13000,500,0.061676,0.041935,0.019741,0.889696
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,13500,0,13500,0.949261,0.638956,0.310305,0.104107
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,13500,13000,500,0.054489,0.039499,0.014990,0.896935
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,13500,0,13500,0.947537,0.645372,0.302165,0.099977
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,14000,13500,500,0.071435,0.049439,0.021996,0.876136
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,14000,0,14000,0.958035,0.646470,0.311565,0.096767
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,14000,13500,500,0.059203,0.045366,0.013837,0.886698
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,14000,0,14000,0.951929,0.646353,0.305575,0.096969
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,14500,14000,500,0.069435,0.046193,0.023242,0.877950
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,14500,0,14500,0.951566,0.643959,0.307606,0.101324
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,14500,14000,500,0.057393,0.041519,0.015874,0.890566
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,14500,0,14500,0.949958,0.644366,0.305592,0.101306
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,15000,14500,500,0.066288,0.049888,0.016399,0.869463
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,15000,0,15000,0.955496,0.648328,0.307168,0.097741
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,15000,14500,500,0.060476,0.044624,0.015852,0.884958
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,15000,0,15000,0.954331,0.648673,0.305657,0.097607
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,15500,15000,500,0.066087,0.048957,0.017130,0.880036
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,15500,0,15500,0.960329,0.658721,0.301609,0.093494
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,15500,15000,500,0.058261,0.043214,0.015046,0.891643
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,15500,0,15500,0.957295,0.654442,0.302853,0.095883
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,16000,15500,500,0.065880,0.052537,0.013343,0.868264
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,16000,0,16000,0.964449,0.656604,0.307845,0.092745
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,16000,15500,500,0.060019,0.048733,0.011285,0.876311
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,16000,0,16000,0.963359,0.656652,0.306707,0.093562
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,16500,16000,500,0.064499,0.046402,0.018097,0.885980
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,16500,0,16500,0.962000,0.664817,0.297183,0.089680
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,16500,16000,500,0.055224,0.041008,0.014216,0.899143
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,16500,0,16500,0.964645,0.663590,0.301054,0.090919
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,17000,16500,500,0.069059,0.052105,0.016955,0.871601
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,17000,0,17000,0.956494,0.657328,0.299166,0.090998
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,17000,16500,500,0.060615,0.047304,0.013311,0.882684
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,17000,0,17000,0.957157,0.655742,0.301414,0.091229
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,17500,17000,500,0.060493,0.044409,0.016085,0.882975
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,17500,0,17500,0.968533,0.654474,0.314059,0.089881
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,17500,17000,500,0.055194,0.041636,0.013558,0.889984
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,17500,0,17500,0.972043,0.657375,0.314668,0.089728
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,18000,17500,500,0.064668,0.047541,0.017127,0.875120
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,18000,0,18000,0.970108,0.660453,0.309655,0.089724
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,18000,17500,500,0.055823,0.044297,0.011526,0.885289
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,18000,0,18000,0.968548,0.662351,0.306197,0.089402
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,18500,18000,500,0.071579,0.053370,0.018210,0.864600
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,18500,0,18500,0.963657,0.667601,0.296056,0.084924
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,18500,18000,500,0.060096,0.047766,0.012330,0.877130
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,18500,0,18500,0.963598,0.663532,0.300066,0.086857
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,19000,18500,500,0.067599,0.051466,0.016133,0.873039
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,19000,0,19000,0.965869,0.667963,0.297906,0.083517
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,19000,18500,500,0.056669,0.046124,0.010545,0.884386
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,19000,0,19000,0.965411,0.666955,0.298456,0.083838
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,19500,19000,500,0.060887,0.044819,0.016068,0.884551
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,19500,0,19500,0.963892,0.665703,0.298188,0.082765
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,19500,19000,500,0.053965,0.042547,0.011418,0.889997
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,19500,0,19500,0.962068,0.665959,0.296109,0.082339
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,20000,19500,500,0.068470,0.044558,0.023913,0.884681
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,20000,0,20000,0.963829,0.670605,0.293224,0.078263
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,20000,19500,500,0.056591,0.042312,0.014278,0.890954
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,20000,0,20000,0.966330,0.669421,0.296910,0.079673
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,20500,20000,500,0.056559,0.044264,0.012294,0.888049
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,20500,0,20500,0.959006,0.669101,0.289905,0.080630
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,20500,20000,500,0.053062,0.041959,0.011103,0.893378
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,20500,0,20500,0.962126,0.665921,0.296205,0.082234
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,21000,20500,500,0.068494,0.051893,0.016601,0.868997
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,21000,0,21000,0.967291,0.675403,0.291889,0.074407
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,21000,20500,500,0.063157,0.049149,0.014008,0.874063
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,21000,0,21000,0.963150,0.675020,0.288130,0.075021
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,21500,21000,500,0.075314,0.054555,0.020759,0.864335
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,21500,0,21500,0.961709,0.675473,0.286236,0.075402
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,21500,21000,500,0.061485,0.046231,0.015255,0.882438
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,21500,0,21500,0.960152,0.673046,0.287106,0.075460
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,22000,21500,500,0.064635,0.049593,0.015042,0.876605
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,22000,0,22000,0.967444,0.675296,0.292148,0.075113
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,22000,21500,500,0.057817,0.044648,0.013169,0.889211
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,22000,0,22000,0.963738,0.675558,0.288180,0.075722
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,22500,22000,500,0.063467,0.047909,0.015557,0.880403
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,22500,0,22500,0.968887,0.667368,0.301519,0.082492
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,22500,22000,500,0.056783,0.044935,0.011848,0.889868
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,22500,0,22500,0.965615,0.671090,0.294525,0.080051
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,23000,22500,500,0.057522,0.043498,0.014024,0.888029
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,23000,0,23000,0.963801,0.670183,0.293618,0.081814
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,23000,22500,500,0.050382,0.039405,0.010977,0.898188
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,23000,0,23000,0.961148,0.671628,0.289520,0.079881
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,23500,23000,500,0.065271,0.049642,0.015629,0.872097
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,23500,0,23500,0.964143,0.676082,0.288061,0.071963
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,23500,23000,500,0.061366,0.047638,0.013728,0.878303
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,23500,0,23500,0.966432,0.676868,0.289563,0.073483
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,24000,23500,500,0.064661,0.048963,0.015697,0.877638
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,24000,0,24000,0.972813,0.680519,0.292293,0.068654
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,24000,23500,500,0.053136,0.041114,0.012022,0.899020
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,24000,0,24000,0.971171,0.679258,0.291913,0.070727
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,24500,24000,500,0.067734,0.051389,0.016345,0.872060
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,24500,0,24500,0.966090,0.675699,0.290391,0.072315
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,24500,24000,500,0.058028,0.045829,0.012199,0.886411
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,24500,0,24500,0.967138,0.677276,0.289862,0.071453
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,25000,24500,500,0.064929,0.052026,0.012903,0.873127
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,25000,0,25000,0.968865,0.678216,0.290648,0.071605
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,25000,24500,500,0.056521,0.046303,0.010218,0.886195
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,25000,0,25000,0.966104,0.676445,0.289659,0.072897
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,25500,25000,500,0.069599,0.052740,0.016859,0.870542
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,25500,0,25500,0.961310,0.678240,0.283069,0.070918
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,25500,25000,500,0.060714,0.048413,0.012301,0.879429
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,25500,0,25500,0.964666,0.678901,0.285766,0.070066
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,26000,25500,500,0.063676,0.049822,0.013854,0.876983
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,26000,0,26000,0.968693,0.679326,0.289367,0.067148
