arm,step,u_batchtime,u_batchtime_e
sigreg_e,14300,0.254754,0.058898
sigreg_e,14301,0.268150,0.083438
sigreg_e,14302,0.259993,0.062044
sigreg_e,14303,0.271489,0.061700
sigreg_e,14304,0.268860,0.067318
sigreg_e,14305,0.295829,0.077887
sigreg_e,14306,0.248821,0.061568
sigreg_e,14307,0.250578,0.050121
sigreg_e,14308,0.268239,0.065634
sigreg_e,14309,0.258700,0.076222
sigreg_e,14310,0.278259,0.077915
sigreg_e,14311,0.321186,0.094638
sigreg_e,14312,0.257508,0.082392
sigreg_e,14313,0.279644,0.070155
sigreg_e,14314,0.292566,0.077350
sigreg_e,14315,0.321113,0.091185
sigreg_e,14316,0.260222,0.064996
sigreg_e,14317,0.297953,0.084818
sigreg_e,14318,0.273196,0.065729
sigreg_e,14319,0.333471,0.088024
sigreg_e,14320,0.239487,0.057958
sigreg_e,14321,0.284006,0.075025
sigreg_e,14322,0.300570,0.084083
sigreg_e,14323,0.294825,0.088783
sigreg_e,14324,0.316747,0.092730
sigreg_e,14325,0.310491,0.092195
sigreg_e,14326,0.307424,0.090294
sigreg_e,14327,0.294704,0.097336
sigreg_e,14328,0.285974,0.080511
sigreg_e,14329,0.292085,0.081032
sigreg_e,14330,0.250153,0.065711
sigreg_e,14331,0.306201,0.100174
sigreg_e,14332,0.252448,0.072928
sigreg_e,14333,0.267846,0.076135
sigreg_e,14334,0.284368,0.087732
sigreg_e,14335,0.280385,0.078093
sigreg_e,14336,0.283845,0.074890
sigreg_e,14337,0.318234,0.079492
sigreg_e,14338,0.269230,0.075124
sigreg_e,14339,0.236388,0.076541
sigreg_e,14340,0.285885,0.080357
sigreg_e,14341,0.284449,0.077939
sigreg_e,14342,0.276677,0.067507
sigreg_e,14343,0.304348,0.081765
sigreg_e,14344,0.235542,0.064316
sigreg_e,14345,0.265781,0.061775
sigreg_e,14346,0.278556,0.064719
sigreg_e,14347,0.286908,0.066281
sigreg_e,14348,0.258043,0.058495
sigreg_e,14349,0.279780,0.081308
sigreg_e,14350,0.302223,0.089290
sigreg_e,14351,0.233625,0.062005
sigreg_e,14352,0.255970,0.070795
sigreg_e,14353,0.255717,0.062935
sigreg_e,14354,0.250296,0.063360
sigreg_e,14355,0.253702,0.063949
sigreg_e,14356,0.270119,0.073561
sigreg_e,14357,0.267161,0.067120
sigreg_e,14358,0.270714,0.068204
sigreg_e,14359,0.252627,0.059092
sigreg_e,14360,0.281380,0.065308
sigreg_e,14361,0.274509,0.065230
sigreg_e,14362,0.254100,0.068223
sigreg_e,14363,0.276461,0.077614
sigreg_e,14364,0.279748,0.074369
sigreg_e,14365,0.316983,0.069741
sigreg_e,14366,0.287228,0.075042
sigreg_e,14367,0.272591,0.080710
sigreg_e,14368,0.286938,0.078243
sigreg_e,14369,0.269882,0.078111
sigreg_e,14370,0.267104,0.087953
sigreg_e,14371,0.290331,0.072753
sigreg_e,14372,0.221914,0.071021
sigreg_e,14373,0.270525,0.061173
sigreg_e,14374,0.283167,0.071148
sigreg_e,14375,0.291520,0.086979
sigreg_e,14376,0.247014,0.072040
sigreg_e,14377,0.265149,0.077304
sigreg_e,14378,0.280030,0.077307
sigreg_e,14379,0.281639,0.080651
sigreg_e,14380,0.264131,0.074123
sigreg_e,14381,0.244491,0.064987
sigreg_e,14382,0.253301,0.081791
sigreg_e,14383,0.299290,0.087717
sigreg_e,14384,0.303634,0.080342
sigreg_e,14385,0.293157,0.076355
sigreg_e,14386,0.275058,0.069739
sigreg_e,14387,0.255816,0.085889
sigreg_e,14388,0.294654,0.079763
sigreg_e,14389,0.264274,0.066165
sigreg_e,14390,0.255302,0.069886
sigreg_e,14391,0.267837,0.071114
sigreg_e,14392,0.278533,0.073511
sigreg_e,14393,0.232808,0.079841
sigreg_e,14394,0.260004,0.074863
sigreg_e,14395,0.267038,0.070650
sigreg_e,14396,0.282151,0.073838
sigreg_e,14397,0.306604,0.079375
sigreg_e,14398,0.291361,0.073159
sigreg_e,14399,0.283199,0.088248
sigreg_e,14400,0.276924,0.080573
sigreg_e,14401,0.274777,0.079916
sigreg_e,14402,0.288466,0.072987
sigreg_e,14403,0.279404,0.077879
sigreg_e,14404,0.301942,0.097734
sigreg_e,14405,0.285591,0.094004
sigreg_e,14406,0.304355,0.070120
sigreg_e,14407,0.279550,0.086693
sigreg_e,14408,0.238133,0.078677
sigreg_e,14409,0.265799,0.069896
sigreg_e,14410,0.290803,0.072780
sigreg_e,14411,0.278576,0.077281
sigreg_e,14412,0.269270,0.073911
sigreg_e,14413,0.271469,0.076514
sigreg_e,14414,0.279427,0.100430
sigreg_e,14415,0.294618,0.070944
sigreg_e,14416,0.290272,0.091172
sigreg_e,14417,0.267602,0.082621
sigreg_e,14418,0.256006,0.069987
sigreg_e,14419,0.269529,0.073926
sigreg_e,14420,0.267984,0.078876
sigreg_e,14421,0.273378,0.082289
sigreg_e,14422,0.292996,0.095882
sigreg_e,14423,0.298059,0.089371
sigreg_e,14424,0.287449,0.073666
sigreg_e,14425,0.283520,0.066700
sigreg_e,14426,0.286794,0.073197
sigreg_e,14427,0.277779,0.057711
sigreg_e,14428,0.274575,0.069107
sigreg_e,14429,0.268483,0.071815
sigreg_e,14430,0.272770,0.069907
sigreg_e,14431,0.304421,0.093111
sigreg_e,14432,0.303623,0.068551
sigreg_e,14433,0.286565,0.069324
sigreg_e,14434,0.279087,0.078652
sigreg_e,14435,0.280329,0.067346
sigreg_e,14436,0.228680,0.072057
sigreg_e,14437,0.288269,0.082361
sigreg_e,14438,0.269769,0.068906
sigreg_e,14439,0.282212,0.069085
sigreg_e,14440,0.299001,0.071228
sigreg_e,14441,0.273998,0.073666
sigreg_e,14442,0.278338,0.077825
sigreg_e,14443,0.282887,0.064498
sigreg_e,14444,0.276330,0.088790
sigreg_e,14445,0.300291,0.076503
sigreg_e,14446,0.299741,0.086375
sigreg_e,14447,0.309000,0.101195
sigreg_e,14448,0.282004,0.080678
sigreg_e,14449,0.286813,0.081197
sigreg_e,14450,0.297180,0.064086
sigreg_e,14451,0.297665,0.073627
sigreg_e,14452,0.304892,0.075094
sigreg_e,14453,0.313468,0.079124
sigreg_e,14454,0.285527,0.088392
sigreg_e,14455,0.290343,0.065701
sigreg_e,14456,0.293702,0.071852
sigreg_e,14457,0.295525,0.079242
sigreg_e,14458,0.310971,0.076922
sigreg_e,14459,0.279596,0.068308
sigreg_e,14460,0.296361,0.092566
sigreg_e,14461,0.250523,0.072578
sigreg_e,14462,0.275324,0.077431
sigreg_e,14463,0.287777,0.072076
sigreg_e,14464,0.271991,0.060546
sigreg_e,14465,0.268860,0.080528
sigreg_e,14466,0.274646,0.080784
sigreg_e,14467,0.277161,0.089575
sigreg_e,14468,0.266684,0.077434
sigreg_e,14469,0.271659,0.061691
sigreg_e,14470,0.286127,0.070438
sigreg_e,14471,0.305070,0.084061
sigreg_e,14472,0.295121,0.061587
sigreg_e,14473,0.292187,0.080144
sigreg_e,14474,0.271689,0.069567
sigreg_e,14475,0.276908,0.078387
sigreg_e,14476,0.262486,0.071709
sigreg_e,14477,0.308559,0.087619
sigreg_e,14478,0.257150,0.075570
sigreg_e,14479,0.232245,0.068609
sigreg_e,14480,0.276535,0.068424
sigreg_e,14481,0.248075,0.062177
sigreg_e,14482,0.276839,0.084307
sigreg_e,14483,0.305799,0.073882
sigreg_e,14484,0.247173,0.060207
sigreg_e,14485,0.274879,0.062308
sigreg_e,14486,0.287209,0.079049
sigreg_e,14487,0.265576,0.068266
sigreg_e,14488,0.248194,0.071246
sigreg_e,14489,0.277948,0.070249
sigreg_e,14490,0.236517,0.066321
sigreg_e,14491,0.292911,0.073065
sigreg_e,14492,0.258548,0.063399
sigreg_e,14493,0.228217,0.068351
sigreg_e,14494,0.265110,0.073775
sigreg_e,14495,0.265748,0.065965
sigreg_e,14496,0.240438,0.067411
sigreg_e,14497,0.265816,0.059874
sigreg_e,14498,0.256507,0.063556
sigreg_e,14499,0.265916,0.080637
sigreg_e,14500,0.260191,0.078770
sigreg_e,14501,0.223204,0.083989
sigreg_e,14502,0.228693,0.061160
sigreg_e,14503,0.263602,0.073379
sigreg_e,14504,0.240582,0.067517
sigreg_e,14505,0.201572,0.073221
sigreg_e,14506,0.253461,0.060423
sigreg_e,14507,0.207882,0.065521
sigreg_e,14508,0.245255,0.073127
sigreg_e,14509,0.209843,0.075491
sigreg_e,14510,0.283198,0.067849
sigreg_e,14511,0.250275,0.071849
sigreg_e,14512,0.191802,0.063536
sigreg_e,14513,0.280436,0.080311
sigreg_e,14514,0.220021,0.068018
sigreg_e,14515,0.220994,0.059351
sigreg_e,14516,0.213980,0.067687
sigreg_e,14517,0.238709,0.066447
sigreg_e,14518,0.253493,0.075249
sigreg_e,14519,0.178390,0.083899
sigreg_e,14520,0.260677,0.074620
sigreg_e,14521,0.268457,0.078476
sigreg_e,14522,0.285743,0.077490
sigreg_e,14523,0.261863,0.078255
sigreg_e,14524,0.282425,0.079943
sigreg_e,14525,0.242262,0.070459
sigreg_e,14526,0.277762,0.073883
sigreg_e,14527,0.243526,0.071871
sigreg_e,14528,0.230421,0.073461
sigreg_e,14529,0.276185,0.078358
sigreg_e,14530,0.218451,0.062167
sigreg_e,14531,0.246965,0.086562
sigreg_e,14532,0.268780,0.086142
sigreg_e,14533,0.268535,0.096413
sigreg_e,14534,0.263465,0.082935
sigreg_e,14535,0.263308,0.086060
sigreg_e,14536,0.244268,0.088513
sigreg_e,14537,0.261667,0.072644
sigreg_e,14538,0.277559,0.074329
sigreg_e,14539,0.244625,0.081894
sigreg_e,14540,0.212018,0.078229
sigreg_e,14541,0.247814,0.069320
sigreg_e,14542,0.250392,0.071974
sigreg_e,14543,0.244440,0.067124
sigreg_e,14544,0.266774,0.071578
sigreg_e,14545,0.210682,0.073815
sigreg_e,14546,0.234242,0.076701
sigreg_e,14547,0.223386,0.080456
sigreg_e,14548,0.245237,0.072920
sigreg_e,14549,0.258380,0.086201
sigreg_e,14550,0.216502,0.065351
sigreg_e,14551,0.201234,0.066085
sigreg_e,14552,0.210389,0.063581
sigreg_e,14553,0.252219,0.066903
sigreg_e,14554,0.240855,0.089113
sigreg_e,14555,0.225664,0.064189
sigreg_e,14556,0.263894,0.094355
sigreg_e,14557,0.189551,0.078496
sigreg_e,14558,0.247400,0.071153
sigreg_e,14559,0.265837,0.078796
sigreg_e,14560,0.273100,0.083158
sigreg_e,14561,0.259155,0.088631
sigreg_e,14562,0.227100,0.066194
sigreg_e,14563,0.297020,0.091106
sigreg_e,14564,0.231213,0.072976
sigreg_e,14565,0.223963,0.069151
sigreg_e,14566,0.246217,0.073908
sigreg_e,14567,0.277184,0.074711
sigreg_e,14568,0.236851,0.063858
sigreg_e,14569,0.259681,0.072303
sigreg_e,14570,0.246571,0.077340
sigreg_e,14571,0.272211,0.076040
sigreg_e,14572,0.232970,0.072798
sigreg_e,14573,0.226508,0.066235
sigreg_e,14574,0.237557,0.085584
sigreg_e,14575,0.216372,0.081153
sigreg_e,14576,0.266884,0.082425
sigreg_e,14577,0.237375,0.071540
sigreg_e,14578,0.274451,0.077839
sigreg_e,14579,0.283526,0.089735
sigreg_e,14580,0.248730,0.071408
sigreg_e,14581,0.255237,0.083053
sigreg_e,14582,0.209541,0.067983
sigreg_e,14583,0.248106,0.099661
sigreg_e,14584,0.243968,0.082822
sigreg_e,14585,0.220725,0.081181
sigreg_e,14586,0.239875,0.060317
sigreg_e,14587,0.227690,0.084704
sigreg_e,14588,0.281282,0.091150
sigreg_e,14589,0.270689,0.084925
sigreg_e,14590,0.290238,0.070892
sigreg_e,14591,0.282879,0.075648
sigreg_e,14592,0.267405,0.090535
sigreg_e,14593,0.275705,0.100708
sigreg_e,14594,0.230736,0.068642
sigreg_e,14595,0.248201,0.089908
sigreg_e,14596,0.243941,0.071050
sigreg_e,14597,0.270809,0.083478
sigreg_e,14598,0.226975,0.067620
sigreg_e,14599,0.242743,0.084581
sigreg_e,14600,0.255674,0.067711
sigreg_e,14601,0.272816,0.073883
sigreg_e,14602,0.241026,0.070675
sigreg_e,14603,0.270698,0.078595
sigreg_e,14604,0.259649,0.082388
sigreg_e,14605,0.266771,0.081445
sigreg_e,14606,0.302727,0.103418
sigreg_e,14607,0.270205,0.068835
sigreg_e,14608,0.283594,0.088484
sigreg_e,14609,0.259960,0.070966
sigreg_e,14610,0.253839,0.065869
sigreg_e,14611,0.250361,0.076943
sigreg_e,14612,0.275205,0.079748
sigreg_e,14613,0.249150,0.073339
sigreg_e,14614,0.265672,0.082266
sigreg_e,14615,0.257073,0.067129
sigreg_e,14616,0.261377,0.069428
sigreg_e,14617,0.244546,0.076527
sigreg_e,14618,0.234668,0.071442
sigreg_e,14619,0.252425,0.073686
sigreg_e,14620,0.244437,0.068546
sigreg_e,14621,0.301424,0.082624
sigreg_e,14622,0.272948,0.070318
sigreg_e,14623,0.289528,0.089365
sigreg_e,14624,0.278239,0.092387
sigreg_e,14625,0.267014,0.087940
sigreg_e,14626,0.263064,0.070065
sigreg_e,14627,0.230434,0.070470
sigreg_e,14628,0.268832,0.081059
sigreg_e,14629,0.254708,0.084924
sigreg_e,14630,0.239890,0.086613
sigreg_e,14631,0.259302,0.077126
sigreg_e,14632,0.231834,0.079054
sigreg_e,14633,0.265636,0.079059
sigreg_e,14634,0.236308,0.076671
sigreg_e,14635,0.272595,0.068430
sigreg_e,14636,0.271189,0.083634
sigreg_e,14637,0.256752,0.097054
sigreg_e,14638,0.320478,0.097378
sigreg_e,14639,0.260426,0.089349
sigreg_e,14640,0.280421,0.104576
sigreg_e,14641,0.225016,0.085776
sigreg_e,14642,0.284168,0.081783
sigreg_e,14643,0.262578,0.084923
sigreg_e,14644,0.245147,0.074513
sigreg_e,14645,0.218864,0.067751
sigreg_e,14646,0.242826,0.082134
sigreg_e,14647,0.220191,0.081120
sigreg_e,14648,0.245880,0.102153
sigreg_e,14649,0.260748,0.087289
sigreg_e,14650,0.290982,0.088554
sigreg_e,14651,0.255870,0.081977
sigreg_e,14652,0.289306,0.092073
sigreg_e,14653,0.261634,0.076759
sigreg_e,14654,0.233607,0.076814
sigreg_e,14655,0.262961,0.087513
sigreg_e,14656,0.236643,0.075693
sigreg_e,14657,0.255619,0.085168
sigreg_e,14658,0.258738,0.075730
sigreg_e,14659,0.238224,0.086069
sigreg_e,14660,0.249448,0.084534
sigreg_e,14661,0.258740,0.094624
sigreg_e,14662,0.255617,0.079632
sigreg_e,14663,0.249992,0.071286
sigreg_e,14664,0.291744,0.095428
sigreg_e,14665,0.264878,0.074179
sigreg_e,14666,0.291907,0.100091
sigreg_e,14667,0.257655,0.097978
sigreg_e,14668,0.287747,0.082403
sigreg_e,14669,0.272900,0.084479
sigreg_e,14670,0.258652,0.082600
sigreg_e,14671,0.239281,0.077586
sigreg_e,14672,0.263455,0.084147
sigreg_e,14673,0.226506,0.097071
sigreg_e,14674,0.285459,0.087205
sigreg_e,14675,0.227958,0.069592
sigreg_e,14676,0.257720,0.081626
sigreg_e,14677,0.268145,0.088441
sigreg_e,14678,0.258250,0.082433
sigreg_e,14679,0.215853,0.101503
sigreg_e,14680,0.245711,0.082292
sigreg_e,14681,0.254186,0.083567
sigreg_e,14682,0.254597,0.061039
sigreg_e,14683,0.262602,0.079803
sigreg_e,14684,0.260849,0.090618
sigreg_e,14685,0.253557,0.084312
sigreg_e,14686,0.255591,0.072122
sigreg_e,14687,0.276406,0.089758
sigreg_e,14688,0.238572,0.087742
sigreg_e,14689,0.251707,0.084187
sigreg_e,14690,0.281167,0.081409
sigreg_e,14691,0.266241,0.080277
sigreg_e,14692,0.241648,0.073892
sigreg_e,14693,0.292673,0.088000
sigreg_e,14694,0.256915,0.082751
sigreg_e,14695,0.254084,0.074659
sigreg_e,14696,0.265896,0.074259
sigreg_e,14697,0.305166,0.078977
sigreg_e,14698,0.255653,0.068477
sigreg_e,14699,0.263638,0.083927
sigreg_e,14700,0.248696,0.079781
sigreg_e,14701,0.237237,0.065598
sigreg_e,14702,0.251645,0.095197
sigreg_e,14703,0.253704,0.092057
sigreg_e,14704,0.296663,0.088104
sigreg_e,14705,0.265601,0.090141
sigreg_e,14706,0.264409,0.079931
sigreg_e,14707,0.292080,0.097479
sigreg_e,14708,0.301474,0.097335
sigreg_e,14709,0.302427,0.085173
sigreg_e,14710,0.299655,0.097367
sigreg_e,14711,0.262184,0.070732
sigreg_e,14712,0.260645,0.071798
sigreg_e,14713,0.283563,0.073813
sigreg_e,14714,0.262397,0.072801
sigreg_e,14715,0.301200,0.081593
sigreg_e,14716,0.279191,0.071312
sigreg_e,14717,0.275761,0.080811
sigreg_e,14718,0.244265,0.063019
sigreg_e,14719,0.291354,0.099330
sigreg_e,14720,0.255705,0.072139
sigreg_e,14721,0.244176,0.075089
sigreg_e,14722,0.306372,0.092084
sigreg_e,14723,0.257623,0.073309
sigreg_e,14724,0.266634,0.078189
sigreg_e,14725,0.281877,0.097311
sigreg_e,14726,0.214186,0.079903
sigreg_e,14727,0.233039,0.075184
sigreg_e,14728,0.268525,0.068354
sigreg_e,14729,0.256929,0.079600
sigreg_e,14730,0.253653,0.071096
sigreg_e,14731,0.254947,0.071463
sigreg_e,14732,0.280832,0.080025
sigreg_e,14733,0.282687,0.070972
sigreg_e,14734,0.297186,0.110332
sigreg_e,14735,0.281082,0.069536
sigreg_e,14736,0.255377,0.069246
sigreg_e,14737,0.279853,0.068134
sigreg_e,14738,0.286169,0.083037
sigreg_e,14739,0.289425,0.073634
sigreg_e,14740,0.265788,0.071352
sigreg_e,14741,0.281922,0.071175
sigreg_e,14742,0.299199,0.080529
sigreg_e,14743,0.265110,0.075097
sigreg_e,14744,0.263882,0.071293
sigreg_e,14745,0.268520,0.072852
sigreg_e,14746,0.269539,0.082631
sigreg_e,14747,0.260215,0.090855
sigreg_e,14748,0.246845,0.084574
sigreg_e,14749,0.262221,0.074838
sigreg_e,14750,0.251053,0.076763
sigreg_e,14751,0.263253,0.061567
sigreg_e,14752,0.259764,0.060189
sigreg_e,14753,0.274793,0.061534
sigreg_e,14754,0.291535,0.088163
sigreg_e,14755,0.288601,0.080222
sigreg_e,14756,0.275416,0.083255
sigreg_e,14757,0.273977,0.074415
sigreg_e,14758,0.273289,0.065617
sigreg_e,14759,0.275784,0.086821
sigreg_e,14760,0.250817,0.064453
sigreg_e,14761,0.282429,0.096868
sigreg_e,14762,0.265075,0.071991
sigreg_e,14763,0.275604,0.075098
sigreg_e,14764,0.288383,0.076993
sigreg_e,14765,0.276138,0.061767
sigreg_e,14766,0.281628,0.083465
sigreg_e,14767,0.267243,0.060608
sigreg_e,14768,0.284901,0.068622
sigreg_e,14769,0.258616,0.060909
sigreg_e,14770,0.297493,0.079320
sigreg_e,14771,0.263173,0.061374
sigreg_e,14772,0.253725,0.070600
sigreg_e,14773,0.298668,0.074967
sigreg_e,14774,0.274634,0.077361
sigreg_e,14775,0.304737,0.080963
sigreg_e,14776,0.291195,0.069412
sigreg_e,14777,0.302268,0.085174
sigreg_e,14778,0.275919,0.064924
sigreg_e,14779,0.313878,0.071781
sigreg_e,14780,0.279281,0.073015
sigreg_e,14781,0.280747,0.063880
sigreg_e,14782,0.267756,0.063169
sigreg_e,14783,0.277730,0.075540
sigreg_e,14784,0.256940,0.073318
sigreg_e,14785,0.272875,0.078429
sigreg_e,14786,0.283146,0.065339
sigreg_e,14787,0.300252,0.068000
sigreg_e,14788,0.285283,0.084337
sigreg_e,14789,0.254149,0.061633
sigreg_e,14790,0.275665,0.073383
sigreg_e,14791,0.305954,0.098436
sigreg_e,14792,0.240305,0.075402
sigreg_e,14793,0.285166,0.083613
sigreg_e,14794,0.255034,0.075618
sigreg_e,14795,0.284619,0.094121
sigreg_e,14796,0.303841,0.082840
sigreg_e,14797,0.255436,0.078669
sigreg_e,14798,0.274292,0.085612
sigreg_e,14799,0.264887,0.079897
sigreg_e,14800,0.221777,0.061744
sigreg_e,14801,0.241034,0.073066
sigreg_e,14802,0.273936,0.093647
sigreg_e,14803,0.269833,0.086668
sigreg_e,14804,0.244877,0.085197
sigreg_e,14805,0.271892,0.085402
sigreg_e,14806,0.272085,0.088581
sigreg_e,14807,0.288657,0.083939
sigreg_e,14808,0.284182,0.084534
sigreg_e,14809,0.300847,0.079696
sigreg_e,14810,0.232318,0.080679
sigreg_e,14811,0.292819,0.087426
sigreg_e,14812,0.284711,0.091126
sigreg_e,14813,0.249800,0.067638
sigreg_e,14814,0.265324,0.076993
sigreg_e,14815,0.286997,0.080262
sigreg_e,14816,0.250965,0.097197
sigreg_e,14817,0.259554,0.100615
sigreg_e,14818,0.227492,0.087955
sigreg_e,14819,0.272604,0.088260
sigreg_e,14820,0.197092,0.061869
sigreg_e,14821,0.212166,0.071399
sigreg_e,14822,0.247511,0.082699
sigreg_e,14823,0.230702,0.068636
sigreg_e,14824,0.226800,0.083037
sigreg_e,14825,0.241361,0.083949
sigreg_e,14826,0.250502,0.077737
sigreg_e,14827,0.286089,0.080492
sigreg_e,14828,0.248518,0.080787
sigreg_e,14829,0.237002,0.067492
sigreg_e,14830,0.305032,0.083430
sigreg_e,14831,0.263760,0.074688
sigreg_e,14832,0.262012,0.071077
sigreg_e,14833,0.286842,0.072472
sigreg_e,14834,0.267710,0.067472
sigreg_e,14835,0.294433,0.081871
sigreg_e,14836,0.267231,0.070808
sigreg_e,14837,0.231291,0.075430
sigreg_e,14838,0.228523,0.048649
sigreg_e,14839,0.263404,0.068035
sigreg_e,14840,0.286196,0.065850
sigreg_e,14841,0.243946,0.061502
sigreg_e,14842,0.240802,0.069490
sigreg_e,14843,0.251689,0.061307
sigreg_e,14844,0.285351,0.069179
sigreg_e,14845,0.291318,0.077676
sigreg_e,14846,0.306327,0.071345
sigreg_e,14847,0.282825,0.073713
sigreg_e,14848,0.229093,0.054994
sigreg_e,14849,0.278133,0.057929
sigreg_e,14850,0.244877,0.058627
sigreg_e,14851,0.253293,0.061373
sigreg_e,14852,0.287737,0.064853
sigreg_e,14853,0.260314,0.065292
sigreg_e,14854,0.261932,0.063441
sigreg_e,14855,0.245219,0.059626
sigreg_e,14856,0.314259,0.070941
sigreg_e,14857,0.286325,0.063861
sigreg_e,14858,0.273766,0.061413
sigreg_e,14859,0.273199,0.072820
sigreg_e,14860,0.236152,0.067292
sigreg_e,14861,0.261784,0.071710
sigreg_e,14862,0.282589,0.078471
sigreg_e,14863,0.283684,0.071825
sigreg_e,14864,0.274379,0.076606
sigreg_e,14865,0.266236,0.062912
sigreg_e,14866,0.287877,0.079121
sigreg_e,14867,0.279100,0.082901
sigreg_e,14868,0.250491,0.065960
sigreg_e,14869,0.243934,0.054902
sigreg_e,14870,0.296141,0.087418
sigreg_e,14871,0.304308,0.080191
sigreg_e,14872,0.281387,0.090815
sigreg_e,14873,0.275195,0.079904
sigreg_e,14874,0.259466,0.080903
sigreg_e,14875,0.271091,0.078844
sigreg_e,14876,0.307249,0.086566
sigreg_e,14877,0.241412,0.075433
sigreg_e,14878,0.295033,0.083702
sigreg_e,14879,0.283190,0.071087
sigreg_e,14880,0.276010,0.073169
sigreg_e,14881,0.264140,0.084177
sigreg_e,14882,0.263577,0.068385
sigreg_e,14883,0.257387,0.068483
sigreg_e,14884,0.267465,0.069141
sigreg_e,14885,0.254280,0.061085
sigreg_e,14886,0.302275,0.070665
sigreg_e,14887,0.288847,0.075881
sigreg_e,14888,0.308846,0.087802
sigreg_e,14889,0.261643,0.058652
sigreg_e,14890,0.275762,0.063275
sigreg_e,14891,0.274330,0.082215
sigreg_e,14892,0.302557,0.080396
sigreg_e,14893,0.304698,0.078438
sigreg_e,14894,0.239620,0.062744
sigreg_e,14895,0.274112,0.064568
sigreg_e,14896,0.279015,0.061628
sigreg_e,14897,0.299342,0.074007
sigreg_e,14898,0.280513,0.060817
sigreg_e,14899,0.311051,0.083588
sigreg_e,14900,0.256412,0.072030
sigreg_e,14901,0.284835,0.065479
sigreg_e,14902,0.273491,0.070001
sigreg_e,14903,0.298959,0.055362
sigreg_e,14904,0.276198,0.062553
sigreg_e,14905,0.259601,0.055137
sigreg_e,14906,0.268134,0.065264
sigreg_e,14907,0.286963,0.064837
sigreg_e,14908,0.298801,0.068488
sigreg_e,14909,0.253743,0.058456
sigreg_e,14910,0.283221,0.064917
sigreg_e,14911,0.278778,0.069164
sigreg_e,14912,0.284671,0.069465
sigreg_e,14913,0.278056,0.072745
sigreg_e,14914,0.286718,0.080618
sigreg_e,14915,0.269362,0.068085
sigreg_e,14916,0.256139,0.071085
sigreg_e,14917,0.259270,0.063325
sigreg_e,14918,0.268506,0.073304
sigreg_e,14919,0.281048,0.061010
sigreg_e,14920,0.247650,0.059815
sigreg_e,14921,0.290453,0.065142
sigreg_e,14922,0.319483,0.081049
sigreg_e,14923,0.234451,0.054938
sigreg_e,14924,0.233171,0.063076
sigreg_e,14925,0.272851,0.074934
