arm,step,one_minus_ff
sigreg_e,66040,0.694572
sigreg_e,66041,0.672463
sigreg_e,66042,0.693127
sigreg_e,66043,0.659741
sigreg_e,66044,0.668924
sigreg_e,66045,0.646602
sigreg_e,66046,0.669844
sigreg_e,66047,0.661941
sigreg_e,66048,0.663428
sigreg_e,66049,0.642353
sigreg_e,66050,0.656034
sigreg_e,66051,0.663654
sigreg_e,66052,0.662974
sigreg_e,66053,0.644328
sigreg_e,66054,0.635431
sigreg_e,66055,0.674538
sigreg_e,66056,0.640072
sigreg_e,66057,0.660913
sigreg_e,66058,0.650240
sigreg_e,66059,0.643240
sigreg_e,66060,0.675974
sigreg_e,66061,0.647953
sigreg_e,66062,0.648001
sigreg_e,66063,0.646189
sigreg_e,66064,0.694516
sigreg_e,66065,0.673853
sigreg_e,66066,0.647066
sigreg_e,66067,0.642498
sigreg_e,66068,0.671680
sigreg_e,66069,0.650601
sigreg_e,66070,0.671167
sigreg_e,66071,0.685081
sigreg_e,66072,0.670931
sigreg_e,66073,0.602732
sigreg_e,66074,0.640883
sigreg_e,66075,0.661815
sigreg_e,66076,0.647609
sigreg_e,66077,0.644451
sigreg_e,66078,0.646664
sigreg_e,66079,0.680362
sigreg_e,66080,0.676435
sigreg_e,66081,0.653336
sigreg_e,66082,0.653348
sigreg_e,66083,0.659285
sigreg_e,66084,0.665986
sigreg_e,66085,0.661802
sigreg_e,66086,0.647746
sigreg_e,66087,0.660690
sigreg_e,66088,0.659797
sigreg_e,66089,0.699016
sigreg_e,66090,0.665169
sigreg_e,66091,0.664088
sigreg_e,66092,0.651862
sigreg_e,66093,0.655305
sigreg_e,66094,0.699400
sigreg_e,66095,0.660211
sigreg_e,66096,0.640009
sigreg_e,66097,0.689167
sigreg_e,66098,0.696497
sigreg_e,66099,0.622037
sigreg_e,66100,0.668282
sigreg_e,66101,0.653467
sigreg_e,66102,0.681038
sigreg_e,66103,0.641603
sigreg_e,66104,0.615222
sigreg_e,66105,0.664672
sigreg_e,66106,0.655521
sigreg_e,66107,0.646378
sigreg_e,66108,0.635884
sigreg_e,66109,0.648710
sigreg_e,66110,0.670772
sigreg_e,66111,0.633379
sigreg_e,66112,0.708830
sigreg_e,66113,0.691521
sigreg_e,66114,0.689455
sigreg_e,66115,0.692081
sigreg_e,66116,0.637810
sigreg_e,66117,0.621823
sigreg_e,66118,0.648213
sigreg_e,66119,0.681259
sigreg_e,66120,0.664235
sigreg_e,66121,0.658846
sigreg_e,66122,0.636254
sigreg_e,66123,0.711899
sigreg_e,66124,0.678463
sigreg_e,66125,0.655670
sigreg_e,66126,0.635378
sigreg_e,66127,0.677312
sigreg_e,66128,0.659088
sigreg_e,66129,0.630312
sigreg_e,66130,0.637706
sigreg_e,66131,0.673210
sigreg_e,66132,0.669360
sigreg_e,66133,0.662346
sigreg_e,66134,0.691558
sigreg_e,66135,0.672636
sigreg_e,66136,0.647157
sigreg_e,66137,0.674384
sigreg_e,66138,0.631086
sigreg_e,66139,0.675067
sigreg_e,66140,0.664980
sigreg_e,66141,0.651576
sigreg_e,66142,0.656037
sigreg_e,66143,0.649415
sigreg_e,66144,0.659683
sigreg_e,66145,0.660772
sigreg_e,66146,0.659734
sigreg_e,66147,0.691720
sigreg_e,66148,0.655447
sigreg_e,66149,0.666456
sigreg_e,66150,0.667028
sigreg_e,66151,0.664001
sigreg_e,66152,0.650392
sigreg_e,66153,0.660895
sigreg_e,66154,0.673389
sigreg_e,66155,0.619258
sigreg_e,66156,0.671864
sigreg_e,66157,0.643794
sigreg_e,66158,0.626701
sigreg_e,66159,0.665978
sigreg_e,66160,0.632647
sigreg_e,66161,0.646012
sigreg_e,66162,0.665389
sigreg_e,66163,0.680082
sigreg_e,66164,0.615450
sigreg_e,66165,0.668680
sigreg_e,66166,0.678402
sigreg_e,66167,0.650978
sigreg_e,66168,0.666009
sigreg_e,66169,0.646207
sigreg_e,66170,0.717788
sigreg_e,66171,0.664106
sigreg_e,66172,0.648582
sigreg_e,66173,0.629872
sigreg_e,66174,0.658461
sigreg_e,66175,0.670072
sigreg_e,66176,0.669500
sigreg_e,66177,0.656893
sigreg_e,66178,0.653505
sigreg_e,66179,0.644071
sigreg_e,66180,0.676091
sigreg_e,66181,0.665647
sigreg_e,66182,0.666332
sigreg_e,66183,0.669410
sigreg_e,66184,0.666033
sigreg_e,66185,0.688496
sigreg_e,66186,0.688389
sigreg_e,66187,0.674880
sigreg_e,66188,0.684788
sigreg_e,66189,0.686725
sigreg_e,66190,0.674369
sigreg_e,66191,0.679512
sigreg_e,66192,0.658091
sigreg_e,66193,0.678973
sigreg_e,66194,0.694517
sigreg_e,66195,0.668000
sigreg_e,66196,0.671798
sigreg_e,66197,0.662904
sigreg_e,66198,0.670687
sigreg_e,66199,0.678687
sigreg_e,66200,0.672966
sigreg_e,66201,0.698269
sigreg_e,66202,0.685785
sigreg_e,66203,0.616529
sigreg_e,66204,0.703253
sigreg_e,66205,0.656498
sigreg_e,66206,0.657450
sigreg_e,66207,0.631694
sigreg_e,66208,0.654461
sigreg_e,66209,0.664904
sigreg_e,66210,0.678658
sigreg_e,66211,0.708069
sigreg_e,66212,0.656354
sigreg_e,66213,0.649634
sigreg_e,66214,0.658239
sigreg_e,66215,0.646069
sigreg_e,66216,0.637133
sigreg_e,66217,0.703363
sigreg_e,66218,0.673585
sigreg_e,66219,0.653162
sigreg_e,66220,0.644700
sigreg_e,66221,0.695007
sigreg_e,66222,0.641672
sigreg_e,66223,0.699816
sigreg_e,66224,0.676644
sigreg_e,66225,0.681042
sigreg_e,66226,0.659383
sigreg_e,66227,0.666142
sigreg_e,66228,0.663084
sigreg_e,66229,0.695656
sigreg_e,66230,0.657822
sigreg_e,66231,0.678047
sigreg_e,66232,0.663661
sigreg_e,66233,0.682277
sigreg_e,66234,0.663420
sigreg_e,66235,0.660698
sigreg_e,66236,0.664659
sigreg_e,66237,0.693981
sigreg_e,66238,0.689186
sigreg_e,66239,0.675576
sigreg_e,66240,0.687060
sigreg_e,66241,0.654821
sigreg_e,66242,0.663084
sigreg_e,66243,0.679311
sigreg_e,66244,0.670053
sigreg_e,66245,0.701713
sigreg_e,66246,0.693869
sigreg_e,66247,0.664796
sigreg_e,66248,0.648442
sigreg_e,66249,0.647996
sigreg_e,66250,0.690710
sigreg_e,66251,0.630933
sigreg_e,66252,0.670932
sigreg_e,66253,0.664282
sigreg_e,66254,0.689792
sigreg_e,66255,0.654250
sigreg_e,66256,0.713294
sigreg_e,66257,0.642551
sigreg_e,66258,0.641482
sigreg_e,66259,0.653995
sigreg_e,66260,0.698995
sigreg_e,66261,0.688004
sigreg_e,66262,0.691408
sigreg_e,66263,0.690559
sigreg_e,66264,0.681939
sigreg_e,66265,0.698831
sigreg_e,66266,0.659133
sigreg_e,66267,0.706370
sigreg_e,66268,0.706551
sigreg_e,66269,0.689442
sigreg_e,66270,0.681928
sigreg_e,66271,0.662716
sigreg_e,66272,0.640597
sigreg_e,66273,0.695005
sigreg_e,66274,0.697674
sigreg_e,66275,0.650918
sigreg_e,66276,0.641510
sigreg_e,66277,0.686891
sigreg_e,66278,0.635783
sigreg_e,66279,0.657596
sigreg_e,66280,0.705601
sigreg_e,66281,0.690036
sigreg_e,66282,0.697313
sigreg_e,66283,0.681052
sigreg_e,66284,0.702984
sigreg_e,66285,0.686868
sigreg_e,66286,0.700393
sigreg_e,66287,0.682447
sigreg_e,66288,0.653586
sigreg_e,66289,0.645935
sigreg_e,66290,0.651519
sigreg_e,66291,0.664308
sigreg_e,66292,0.660584
sigreg_e,66293,0.703921
sigreg_e,66294,0.679513
sigreg_e,66295,0.662582
sigreg_e,66296,0.661421
sigreg_e,66297,0.668481
sigreg_e,66298,0.658577
sigreg_e,66299,0.698891
sigreg_e,66300,0.664462
sigreg_e,66301,0.656159
sigreg_e,66302,0.643877
sigreg_e,66303,0.689161
sigreg_e,66304,0.652423
sigreg_e,66305,0.670240
sigreg_e,66306,0.731822
sigreg_e,66307,0.658381
sigreg_e,66308,0.656209
sigreg_e,66309,0.667233
sigreg_e,66310,0.672912
sigreg_e,66311,0.700098
sigreg_e,66312,0.656883
sigreg_e,66313,0.677262
sigreg_e,66314,0.671210
sigreg_e,66315,0.665567
sigreg_e,66316,0.679370
sigreg_e,66317,0.722369
sigreg_e,66318,0.677156
sigreg_e,66319,0.693604
sigreg_e,66320,0.703864
sigreg_e,66321,0.642532
sigreg_e,66322,0.725305
sigreg_e,66323,0.684227
sigreg_e,66324,0.709219
sigreg_e,66325,0.673782
sigreg_e,66326,0.701110
sigreg_e,66327,0.665655
sigreg_e,66328,0.700344
sigreg_e,66329,0.706649
sigreg_e,66330,0.674745
sigreg_e,66331,0.684837
sigreg_e,66332,0.654162
sigreg_e,66333,0.693477
sigreg_e,66334,0.648151
sigreg_e,66335,0.672478
sigreg_e,66336,0.705132
sigreg_e,66337,0.660091
sigreg_e,66338,0.670585
sigreg_e,66339,0.690106
sigreg_e,66340,0.709728
sigreg_e,66341,0.683475
sigreg_e,66342,0.648627
sigreg_e,66343,0.692161
sigreg_e,66344,0.664710
sigreg_e,66345,0.679524
sigreg_e,66346,0.646757
sigreg_e,66347,0.700157
sigreg_e,66348,0.661483
sigreg_e,66349,0.658755
sigreg_e,66350,0.678732
sigreg_e,66351,0.644403
sigreg_e,66352,0.662816
sigreg_e,66353,0.653541
sigreg_e,66354,0.678730
sigreg_e,66355,0.665805
sigreg_e,66356,0.649253
sigreg_e,66357,0.656050
sigreg_e,66358,0.697640
sigreg_e,66359,0.681622
sigreg_e,66360,0.660444
sigreg_e,66361,0.685659
sigreg_e,66362,0.680874
sigreg_e,66363,0.659245
sigreg_e,66364,0.690533
sigreg_e,66365,0.662538
sigreg_e,66366,0.655163
sigreg_e,66367,0.659855
sigreg_e,66368,0.683398
sigreg_e,66369,0.645184
sigreg_e,66370,0.649161
sigreg_e,66371,0.682287
sigreg_e,66372,0.674805
sigreg_e,66373,0.670413
sigreg_e,66374,0.707997
sigreg_e,66375,0.635147
sigreg_e,66376,0.666656
sigreg_e,66377,0.622981
sigreg_e,66378,0.672958
sigreg_e,66379,0.672005
sigreg_e,66380,0.656425
sigreg_e,66381,0.696181
sigreg_e,66382,0.646291
sigreg_e,66383,0.681105
sigreg_e,66384,0.654847
sigreg_e,66385,0.684168
sigreg_e,66386,0.638319
sigreg_e,66387,0.681667
sigreg_e,66388,0.684821
sigreg_e,66389,0.659270
sigreg_e,66390,0.625353
sigreg_e,66391,0.648321
sigreg_e,66392,0.715950
sigreg_e,66393,0.647186
sigreg_e,66394,0.661750
sigreg_e,66395,0.668929
sigreg_e,66396,0.671636
sigreg_e,66397,0.684796
sigreg_e,66398,0.657463
sigreg_e,66399,0.665115
sigreg_e,66400,0.659193
sigreg_e,66401,0.642400
sigreg_e,66402,0.672278
sigreg_e,66403,0.671832
sigreg_e,66404,0.660542
sigreg_e,66405,0.675618
sigreg_e,66406,0.689089
sigreg_e,66407,0.712406
sigreg_e,66408,0.679429
sigreg_e,66409,0.709815
sigreg_e,66410,0.677058
sigreg_e,66411,0.667849
sigreg_e,66412,0.690326
sigreg_e,66413,0.655340
sigreg_e,66414,0.664185
sigreg_e,66415,0.689008
sigreg_e,66416,0.664853
sigreg_e,66417,0.684675
sigreg_e,66418,0.687816
sigreg_e,66419,0.658834
sigreg_e,66420,0.643347
sigreg_e,66421,0.657811
sigreg_e,66422,0.681275
sigreg_e,66423,0.643300
sigreg_e,66424,0.639593
sigreg_e,66425,0.665466
sigreg_e,66426,0.636963
sigreg_e,66427,0.643311
sigreg_e,66428,0.671712
sigreg_e,66429,0.646337
sigreg_e,66430,0.647004
sigreg_e,66431,0.658695
sigreg_e,66432,0.632279
sigreg_e,66433,0.684800
sigreg_e,66434,0.661600
sigreg_e,66435,0.654732
sigreg_e,66436,0.647255
sigreg_e,66437,0.679557
sigreg_e,66438,0.678641
sigreg_e,66439,0.653967
sigreg_e,66440,0.664945
sigreg_e,66441,0.689257
sigreg_e,66442,0.652579
sigreg_e,66443,0.653442
sigreg_e,66444,0.653514
sigreg_e,66445,0.692465
sigreg_e,66446,0.622251
sigreg_e,66447,0.632297
sigreg_e,66448,0.659772
sigreg_e,66449,0.691326
sigreg_e,66450,0.682362
sigreg_e,66451,0.622148
sigreg_e,66452,0.692873
sigreg_e,66453,0.654971
sigreg_e,66454,0.658189
sigreg_e,66455,0.688176
sigreg_e,66456,0.684640
sigreg_e,66457,0.655490
sigreg_e,66458,0.625648
sigreg_e,66459,0.659920
sigreg_e,66460,0.672892
sigreg_e,66461,0.645053
sigreg_e,66462,0.664434
sigreg_e,66463,0.689681
sigreg_e,66464,0.636554
sigreg_e,66465,0.651563
sigreg_e,66466,0.674439
sigreg_e,66467,0.653886
sigreg_e,66468,0.650024
sigreg_e,66469,0.711979
sigreg_e,66470,0.656613
sigreg_e,66471,0.651576
sigreg_e,66472,0.626385
sigreg_e,66473,0.663502
sigreg_e,66474,0.658908
sigreg_e,66475,0.699183
sigreg_e,66476,0.645971
sigreg_e,66477,0.647395
sigreg_e,66478,0.654188
sigreg_e,66479,0.696367
sigreg_e,66480,0.656075
sigreg_e,66481,0.638363
sigreg_e,66482,0.647304
sigreg_e,66483,0.654108
sigreg_e,66484,0.684329
sigreg_e,66485,0.622337
sigreg_e,66486,0.696079
sigreg_e,66487,0.673679
sigreg_e,66488,0.671384
sigreg_e,66489,0.685441
sigreg_e,66490,0.643371
sigreg_e,66491,0.669309
sigreg_e,66492,0.684948
sigreg_e,66493,0.667646
sigreg_e,66494,0.650828
sigreg_e,66495,0.627941
sigreg_e,66496,0.653169
sigreg_e,66497,0.675082
sigreg_e,66498,0.685515
sigreg_e,66499,0.653406
sigreg_e,66500,0.654445
sigreg_e,66501,0.670052
sigreg_e,66502,0.694807
sigreg_e,66503,0.643759
sigreg_e,66504,0.632930
sigreg_e,66505,0.669431
sigreg_e,66506,0.662573
sigreg_e,66507,0.681893
sigreg_e,66508,0.666753
sigreg_e,66509,0.656728
sigreg_e,66510,0.649711
sigreg_e,66511,0.670995
sigreg_e,66512,0.602104
sigreg_e,66513,0.636445
sigreg_e,66514,0.651262
sigreg_e,66515,0.704806
sigreg_e,66516,0.653345
sigreg_e,66517,0.685579
sigreg_e,66518,0.637126
sigreg_e,66519,0.693046
sigreg_e,66520,0.625593
sigreg_e,66521,0.694245
sigreg_e,66522,0.693021
sigreg_e,66523,0.649738
sigreg_e,66524,0.629756
sigreg_e,66525,0.667406
sigreg_e,66526,0.656888
sigreg_e,66527,0.695295
sigreg_e,66528,0.635958
sigreg_e,66529,0.658494
sigreg_e,66530,0.695312
sigreg_e,66531,0.673433
sigreg_e,66532,0.706063
sigreg_e,66533,0.646493
sigreg_e,66534,0.666136
sigreg_e,66535,0.648362
sigreg_e,66536,0.640686
sigreg_e,66537,0.683271
sigreg_e,66538,0.714579
sigreg_e,66539,0.636142
sigreg_e,66540,0.683233
sigreg_e,66541,0.675703
sigreg_e,66542,0.668333
sigreg_e,66543,0.715149
sigreg_e,66544,0.650294
sigreg_e,66545,0.669902
sigreg_e,66546,0.614883
sigreg_e,66547,0.664870
sigreg_e,66548,0.650107
sigreg_e,66549,0.679351
sigreg_e,66550,0.659393
sigreg_e,66551,0.656178
sigreg_e,66552,0.678984
sigreg_e,66553,0.649846
sigreg_e,66554,0.678782
sigreg_e,66555,0.690954
sigreg_e,66556,0.640581
sigreg_e,66557,0.648480
sigreg_e,66558,0.647961
sigreg_e,66559,0.650324
sigreg_e,66560,0.626308
sigreg_e,66561,0.656567
sigreg_e,66562,0.680633
sigreg_e,66563,0.636227
sigreg_e,66564,0.651664
sigreg_e,66565,0.643669
sigreg_e,66566,0.637940
sigreg_e,66567,0.650249
sigreg_e,66568,0.677132
sigreg_e,66569,0.666249
sigreg_e,66570,0.640437
sigreg_e,66571,0.674198
sigreg_e,66572,0.654916
sigreg_e,66573,0.658044
sigreg_e,66574,0.681760
sigreg_e,66575,0.679720
sigreg_e,66576,0.647471
sigreg_e,66577,0.654343
sigreg_e,66578,0.691850
sigreg_e,66579,0.672592
sigreg_e,66580,0.634536
sigreg_e,66581,0.669554
sigreg_e,66582,0.676625
sigreg_e,66583,0.661713
sigreg_e,66584,0.654202
sigreg_e,66585,0.649028
sigreg_e,66586,0.646814
sigreg_e,66587,0.661653
sigreg_e,66588,0.658978
sigreg_e,66589,0.690721
sigreg_e,66590,0.653082
sigreg_e,66591,0.626654
sigreg_e,66592,0.632267
sigreg_e,66593,0.657486
sigreg_e,66594,0.668315
sigreg_e,66595,0.631872
sigreg_e,66596,0.666917
sigreg_e,66597,0.643331
sigreg_e,66598,0.683307
sigreg_e,66599,0.674256
sigreg_e,66600,0.644110
sigreg_e,66601,0.664804
sigreg_e,66602,0.692564
sigreg_e,66603,0.642039
sigreg_e,66604,0.667470
sigreg_e,66605,0.676076
sigreg_e,66606,0.644266
sigreg_e,66607,0.684946
sigreg_e,66608,0.677642
sigreg_e,66609,0.638945
sigreg_e,66610,0.645886
sigreg_e,66611,0.663406
sigreg_e,66612,0.630796
sigreg_e,66613,0.639737
sigreg_e,66614,0.670329
sigreg_e,66615,0.686685
sigreg_e,66616,0.661422
sigreg_e,66617,0.673090
sigreg_e,66618,0.676688
sigreg_e,66619,0.643654
sigreg_e,66620,0.683118
sigreg_e,66621,0.711735
sigreg_e,66622,0.665009
sigreg_e,66623,0.649635
sigreg_e,66624,0.697958
sigreg_e,66625,0.641018
sigreg_e,66626,0.692461
sigreg_e,66627,0.668310
sigreg_e,66628,0.640726
sigreg_e,66629,0.629808
sigreg_e,66630,0.632567
sigreg_e,66631,0.658189
sigreg_e,66632,0.675776
sigreg_e,66633,0.655633
sigreg_e,66634,0.679437
sigreg_e,66635,0.682880
sigreg_e,66636,0.655059
sigreg_e,66637,0.641544
sigreg_e,66638,0.664543
sigreg_e,66639,0.627454
sigreg_e,66640,0.677911
sigreg_e,66641,0.644333
sigreg_e,66642,0.648922
sigreg_e,66643,0.645885
sigreg_e,66644,0.695612
sigreg_e,66645,0.653401
sigreg_e,66646,0.689737
sigreg_e,66647,0.679712
sigreg_e,66648,0.635296
sigreg_e,66649,0.654936
sigreg_e,66650,0.678380
sigreg_e,66651,0.632989
sigreg_e,66652,0.642047
sigreg_e,66653,0.699951
sigreg_e,66654,0.644827
sigreg_e,66655,0.659991
sigreg_e,66656,0.641821
sigreg_e,66657,0.668718
sigreg_e,66658,0.674880
sigreg_e,66659,0.703553
sigreg_e,66660,0.666988
sigreg_e,66661,0.649730
sigreg_e,66662,0.668949
sigreg_e,66663,0.697691
sigreg_e,66664,0.671187
sigreg_e,66665,0.664677
sigreg_e,66666,0.692044
sigreg_e,66667,0.654744
sigreg_e,66668,0.673385
sigreg_e,66669,0.672415
sigreg_e,66670,0.626188
sigreg_e,66671,0.699153
sigreg_e,66672,0.692657
sigreg_e,66673,0.674095
sigreg_e,66674,0.658276
sigreg_e,66675,0.671755
sigreg_e,66676,0.650697
sigreg_e,66677,0.672107
sigreg_e,66678,0.665494
sigreg_e,66679,0.669843
sigreg_e,66680,0.685199
sigreg_e,66681,0.658144
sigreg_e,66682,0.675053
sigreg_e,66683,0.620796
sigreg_e,66684,0.637805
sigreg_e,66685,0.655842
sigreg_e,66686,0.649656
sigreg_e,66687,0.660018
sigreg_e,66688,0.659280
sigreg_e,66689,0.682145
sigreg_e,66690,0.692438
sigreg_e,66691,0.638596
sigreg_e,66692,0.683465
sigreg_e,66693,0.697396
sigreg_e,66694,0.655574
sigreg_e,66695,0.700394
sigreg_e,66696,0.654305
sigreg_e,66697,0.636188
sigreg_e,66698,0.692907
sigreg_e,66699,0.654610
sigreg_e,66700,0.642027
sigreg_e,66701,0.638958
sigreg_e,66702,0.654833
sigreg_e,66703,0.675954
sigreg_e,66704,0.648441
sigreg_e,66705,0.624607
sigreg_e,66706,0.651838
sigreg_e,66707,0.682462
sigreg_e,66708,0.683200
sigreg_e,66709,0.668839
sigreg_e,66710,0.715203
sigreg_e,66711,0.640858
sigreg_e,66712,0.710542
sigreg_e,66713,0.611780
sigreg_e,66714,0.681179
sigreg_e,66715,0.680190
sigreg_e,66716,0.651808
sigreg_e,66717,0.675287
sigreg_e,66718,0.659403
sigreg_e,66719,0.640761
sigreg_e,66720,0.681637
sigreg_e,66721,0.628117
sigreg_e,66722,0.682198
sigreg_e,66723,0.649295
sigreg_e,66724,0.669874
sigreg_e,66725,0.679336
sigreg_e,66726,0.669099
sigreg_e,66727,0.665652
sigreg_e,66728,0.659528
sigreg_e,66729,0.701640
sigreg_e,66730,0.674255
sigreg_e,66731,0.698364
sigreg_e,66732,0.684224
sigreg_e,66733,0.688853
sigreg_e,66734,0.638319
sigreg_e,66735,0.671795
sigreg_e,66736,0.666343
sigreg_e,66737,0.702091
sigreg_e,66738,0.636470
sigreg_e,66739,0.684593
sigreg_e,66740,0.650963
sigreg_e,66741,0.684348
sigreg_e,66742,0.656636
sigreg_e,66743,0.671400
sigreg_e,66744,0.650819
sigreg_e,66745,0.681570
sigreg_e,66746,0.634120
sigreg_e,66747,0.634906
sigreg_e,66748,0.668851
sigreg_e,66749,0.642278
sigreg_e,66750,0.663804
sigreg_e,66751,0.675398
sigreg_e,66752,0.658018
sigreg_e,66753,0.668733
sigreg_e,66754,0.635261
sigreg_e,66755,0.641410
sigreg_e,66756,0.642284
sigreg_e,66757,0.673772
sigreg_e,66758,0.626643
sigreg_e,66759,0.655828
sigreg_e,66760,0.681073
sigreg_e,66761,0.677064
sigreg_e,66762,0.670629
sigreg_e,66763,0.676631
sigreg_e,66764,0.661018
sigreg_e,66765,0.653322
sigreg_e,66766,0.668533
sigreg_e,66767,0.690281
sigreg_e,66768,0.657036
sigreg_e,66769,0.677040
sigreg_e,66770,0.698305
sigreg_e,66771,0.665866
sigreg_e,66772,0.710602
sigreg_e,66773,0.632399
sigreg_e,66774,0.658540
sigreg_e,66775,0.688136
sigreg_e,66776,0.672681
sigreg_e,66777,0.656097
sigreg_e,66778,0.692623
sigreg_e,66779,0.658172
sigreg_e,66780,0.662349
sigreg_e,66781,0.658553
sigreg_e,66782,0.661393
sigreg_e,66783,0.694260
sigreg_e,66784,0.663999
sigreg_e,66785,0.698863
sigreg_e,66786,0.620974
sigreg_e,66787,0.676911
sigreg_e,66788,0.626638
sigreg_e,66789,0.698592
sigreg_e,66790,0.675216
sigreg_e,66791,0.668569
sigreg_e,66792,0.699499
sigreg_e,66793,0.666134
sigreg_e,66794,0.666158
sigreg_e,66795,0.671171
sigreg_e,66796,0.692526
sigreg_e,66797,0.674009
sigreg_e,66798,0.647615
sigreg_e,66799,0.661194
sigreg_e,66800,0.631444
sigreg_e,66801,0.655504
sigreg_e,66802,0.678257
sigreg_e,66803,0.652853
sigreg_e,66804,0.625471
sigreg_e,66805,0.638782
sigreg_e,66806,0.673066
sigreg_e,66807,0.678751
sigreg_e,66808,0.690814
sigreg_e,66809,0.641269
sigreg_e,66810,0.675857
sigreg_e,66811,0.625581
sigreg_e,66812,0.642299
sigreg_e,66813,0.672689
sigreg_e,66814,0.665270
sigreg_e,66815,0.678152
sigreg_e,66816,0.685849
sigreg_e,66817,0.689286
sigreg_e,66818,0.641262
sigreg_e,66819,0.712851
sigreg_e,66820,0.637914
sigreg_e,66821,0.696390
sigreg_e,66822,0.659202
sigreg_e,66823,0.682443
sigreg_e,66824,0.694020
sigreg_e,66825,0.677007
sigreg_e,66826,0.656187
sigreg_e,66827,0.677778
sigreg_e,66828,0.654132
sigreg_e,66829,0.676215
sigreg_e,66830,0.717099
sigreg_e,66831,0.707096
sigreg_e,66832,0.656177
sigreg_e,66833,0.656673
sigreg_e,66834,0.664289
sigreg_e,66835,0.614995
sigreg_e,66836,0.697106
sigreg_e,66837,0.696158
sigreg_e,66838,0.668631
sigreg_e,66839,0.632680
sigreg_e,66840,0.654224
sigreg_e,66841,0.683065
sigreg_e,66842,0.629920
sigreg_e,66843,0.639155
sigreg_e,66844,0.654787
sigreg_e,66845,0.663194
sigreg_e,66846,0.676187
sigreg_e,66847,0.639656
sigreg_e,66848,0.646443
sigreg_e,66849,0.671901
sigreg_e,66850,0.685229
sigreg_e,66851,0.679511
sigreg_e,66852,0.733156
sigreg_e,66853,0.691066
sigreg_e,66854,0.684667
sigreg_e,66855,0.654031
sigreg_e,66856,0.699946
sigreg_e,66857,0.648371
sigreg_e,66858,0.706958
sigreg_e,66859,0.650046
sigreg_e,66860,0.652738
sigreg_e,66861,0.694283
sigreg_e,66862,0.643318
sigreg_e,66863,0.682488
sigreg_e,66864,0.657785
sigreg_e,66865,0.659722
sigreg_e,66866,0.693866
sigreg_e,66867,0.649700
sigreg_e,66868,0.631692
sigreg_e,66869,0.691275
sigreg_e,66870,0.705368
sigreg_e,66871,0.646475
sigreg_e,66872,0.699786
sigreg_e,66873,0.703646
sigreg_e,66874,0.669784
sigreg_e,66875,0.651650
sigreg_e,66876,0.692329
sigreg_e,66877,0.637686
sigreg_e,66878,0.646734
sigreg_e,66879,0.643212
sigreg_e,66880,0.678979
sigreg_e,66881,0.631836
sigreg_e,66882,0.695017
sigreg_e,66883,0.666013
sigreg_e,66884,0.676994
sigreg_e,66885,0.701893
sigreg_e,66886,0.665079
sigreg_e,66887,0.645224
sigreg_e,66888,0.689659
sigreg_e,66889,0.665618
sigreg_e,66890,0.700181
sigreg_e,66891,0.659898
sigreg_e,66892,0.671916
sigreg_e,66893,0.707784
sigreg_e,66894,0.675692
sigreg_e,66895,0.682322
sigreg_e,66896,0.644896
sigreg_e,66897,0.708201
sigreg_e,66898,0.670287
sigreg_e,66899,0.712993
sigreg_e,66900,0.686753
sigreg_e,66901,0.703580
sigreg_e,66902,0.691713
sigreg_e,66903,0.701821
sigreg_e,66904,0.704875
sigreg_e,66905,0.668207
sigreg_e,66906,0.676440
sigreg_e,66907,0.656984
